timestamp,client_id,performance,loss
2023-07-22 06:08:47,colab-gpu-11,0.3061056137084961,3.983004093170166
2023-07-22 06:08:54,sit-gpu-2,0.3127825856208801,4.0685601234436035
2023-07-22 06:08:59,colab-gpu-11,0.3580858111381531,3.749652624130249
2023-07-22 06:09:05,pc-gpu-2,0.3387688398361206,3.8695881366729736
2023-07-22 06:09:12,sit-gpu-1,0.3210977613925934,3.977938413619995
2023-07-22 06:09:12,colab-gpu-11,0.42161715030670166,3.5794761180877686
2023-07-22 06:09:24,colab-gpu-11,0.42285478115081787,3.485318183898926
2023-07-22 06:09:25,sit-gpu-1,0.37701544165611267,3.78043794631958
2023-07-22 06:09:26,colab-gpu-1,0.32556331157684326,3.9980828762054443
2023-07-22 06:09:26,pc-gpu-2,0.32898491621017456,3.848914384841919
2023-07-22 06:09:37,colab-gpu-11,0.4467821717262268,3.3359344005584717
2023-07-22 06:09:38,colab-gpu-1,0.3465423583984375,3.8286917209625244
2023-07-22 06:09:39,sit-gpu-1,0.39588335156440735,3.622969150543213
2023-07-22 06:09:48,pc-gpu-2,0.39706480503082275,3.5675384998321533
2023-07-22 06:09:50,colab-gpu-2,0.34092727303504944,3.8913631439208984
2023-07-22 06:09:50,colab-gpu-11,0.45462045073509216,3.2310543060302734
2023-07-22 06:09:53,sit-gpu-1,0.43224701285362244,3.483755588531494
2023-07-22 06:09:56,colab-gpu-1,0.3624708652496338,3.678285598754883
2023-07-22 06:09:56,sit-gpu-2,0.3394985496997833,3.549297332763672
2023-07-22 06:10:03,colab-gpu-11,0.34289300441741943,3.7827675342559814
2023-07-22 06:10:03,colab-gpu-2,0.34972020983695984,3.6974472999572754
2023-07-22 06:10:05,colab-gpu-3,0.3479078412055969,3.844083547592163
2023-07-22 06:10:07,sit-gpu-1,0.39525118470191956,3.7715904712677
2023-07-22 06:10:07,colab-gpu-4,0.3556949496269226,3.8344788551330566
2023-07-22 06:10:09,sit-gpu-2,0.3186661899089813,4.003774642944336
2023-07-22 06:10:10,pc-gpu-2,0.4247859716415405,3.3582959175109863
2023-07-22 06:10:11,colab-gpu-1,0.34599679708480835,3.8167428970336914
2023-07-22 06:10:16,colab-gpu-2,0.3884892165660858,3.560685634613037
2023-07-22 06:10:16,colab-gpu-11,0.4397689700126648,3.3967983722686768
2023-07-22 06:10:18,colab-gpu-3,0.3944522738456726,3.601531982421875
2023-07-22 06:10:21,sit-gpu-1,0.425728976726532,3.4669129848480225
2023-07-22 06:10:21,colab-gpu-4,0.40801528096199036,3.531665563583374
2023-07-22 06:10:25,colab-gpu-5,0.3426126539707184,3.9119036197662354
2023-07-22 06:10:25,colab-gpu-1,0.3885003924369812,3.5555577278137207
2023-07-22 06:10:28,colab-gpu-11,0.4628712832927704,3.2718119621276855
2023-07-22 06:10:29,colab-gpu-2,0.4376498758792877,3.3790576457977295
2023-07-22 06:10:31,sit-gpu-2,0.37130966782569885,3.634187698364258
2023-07-22 06:10:34,colab-gpu-3,0.3996238708496094,3.4449028968811035
2023-07-22 06:10:35,colab-gpu-4,0.3868871033191681,3.59956693649292
2023-07-22 06:10:35,pc-gpu-2,0.4007337987422943,3.5209407806396484
2023-07-22 06:10:37,colab-gpu-5,0.38117465376853943,3.5647706985473633
2023-07-22 06:10:38,sit-gpu-1,0.44562608003616333,3.335009813308716
2023-07-22 06:10:41,colab-gpu-1,0.39549338817596436,3.479269027709961
2023-07-22 06:10:41,colab-gpu-11,0.448019802570343,3.320693254470825
2023-07-22 06:10:41,colab-gpu-2,0.41167065501213074,3.4540855884552
2023-07-22 06:10:43,sit-gpu-2,0.28976571559906006,3.8835690021514893
2023-07-22 06:10:47,colab-gpu-4,0.4412213861942291,3.3339269161224365
2023-07-22 06:10:48,colab-gpu-3,0.43488481640815735,3.3588500022888184
2023-07-22 06:10:50,colab-gpu-5,0.40567871928215027,3.4485180377960205
2023-07-22 06:10:52,sit-gpu-1,0.4343053102493286,3.3029158115386963
2023-07-22 06:10:53,pc-gpu-2,0.3962495028972626,3.5556983947753906
2023-07-22 06:10:53,colab-gpu-11,0.48473596572875977,3.1845130920410156
2023-07-22 06:10:54,colab-gpu-1,0.43550893664360046,3.342146635055542
2023-07-22 06:10:54,colab-gpu-2,0.45163869857788086,3.284616470336914
2023-07-22 06:10:56,sit-gpu-2,0.2741471529006958,3.7522075176239014
2023-07-22 06:11:00,colab-gpu-4,0.46412214636802673,3.1963717937469482
2023-07-22 06:11:02,colab-gpu-3,0.4635637104511261,3.2454376220703125
2023-07-22 06:11:03,colab-gpu-5,0.4099572002887726,3.330425500869751
2023-07-22 06:11:06,colab-gpu-11,0.4958745837211609,3.053696393966675
2023-07-22 06:11:07,colab-gpu-2,0.4488409161567688,3.261059522628784
2023-07-22 06:11:07,ttu-234-gpu-1,0.42502906918525696,3.380932331085205
2023-07-22 06:11:07,colab-gpu-1,0.4572649598121643,3.2000067234039307
2023-07-22 06:11:08,sit-gpu-1,0.4778730571269989,3.1440889835357666
2023-07-22 06:11:08,sit-gpu-2,0.31607070565223694,3.500953197479248
2023-07-22 06:11:08,ttu-234-gpu-2,0.4221441149711609,3.360196590423584
2023-07-22 06:11:12,colab-gpu-4,0.48740458488464355,3.083289384841919
2023-07-22 06:11:16,colab-gpu-5,0.441851407289505,3.1962814331054688
2023-07-22 06:11:17,pc-gpu-2,0.3770892918109894,3.4661037921905518
2023-07-22 06:11:18,colab-gpu-3,0.4602726697921753,3.1872293949127197
2023-07-22 06:11:19,colab-gpu-11,0.5457921028137207,2.881338119506836
2023-07-22 06:11:20,colab-gpu-2,0.47961631417274475,3.0746912956237793
2023-07-22 06:11:20,colab-gpu-1,0.4553224444389343,3.1392087936401367
2023-07-22 06:11:20,sit-gpu-2,0.3242909908294678,3.846395969390869
2023-07-22 06:11:21,sit-gpu-1,0.5025728940963745,3.033064365386963
2023-07-22 06:11:24,ttu-234-gpu-1,0.5110422372817993,2.861138105392456
2023-07-22 06:11:25,colab-gpu-4,0.5263358950614929,2.9341800212860107
2023-07-22 06:11:29,colab-gpu-5,0.3446129858493805,3.3868942260742188
2023-07-22 06:11:30,ttu-234-gpu-2,0.5230228304862976,2.800982713699341
2023-07-22 06:11:31,colab-gpu-11,0.5688943862915039,2.7942893505096436
2023-07-22 06:11:32,colab-gpu-2,0.3705900311470032,3.731125831604004
2023-07-22 06:11:33,colab-gpu-3,0.49553361535072327,3.027679204940796
2023-07-22 06:11:33,sit-gpu-2,0.2092067450284958,3.9303855895996094
2023-07-22 06:11:33,colab-gpu-1,0.4545454680919647,3.078894853591919
2023-07-22 06:11:35,sit-gpu-1,0.5176672339439392,2.911550521850586
2023-07-22 06:11:37,pc-gpu-2,0.4280472993850708,3.2868335247039795
2023-07-22 06:11:38,colab-gpu-4,0.3775255084037781,3.654552936553955
2023-07-22 06:11:41,ttu-234-gpu-1,0.5811700820922852,2.562150239944458
2023-07-22 06:11:42,colab-gpu-5,0.38058704137802124,3.6391541957855225
2023-07-22 06:11:43,tester,0.32269999384880066,1.9154634475708008
2023-07-22 06:11:44,colab-gpu-11,0.40181517601013184,3.410216808319092
2023-07-22 06:11:45,colab-gpu-2,0.43285372853279114,3.294767379760742
2023-07-22 06:11:46,sit-gpu-2,0.31894779205322266,3.5486044883728027
2023-07-22 06:11:46,colab-gpu-1,0.3725718855857849,3.482823610305786
2023-07-22 06:11:46,colab-gpu-3,0.4217207431793213,3.321589708328247
2023-07-22 06:11:48,tester,0.2395000010728836,2.1471097469329834
2023-07-22 06:11:49,ttu-234-gpu-2,0.44639718532562256,3.1561660766601562
2023-07-22 06:11:49,sit-gpu-1,0.43327614665031433,3.2976572513580322
2023-07-22 06:11:50,colab-gpu-4,0.4492366313934326,3.217617988586426
2023-07-22 06:11:55,colab-gpu-5,0.4138467609882355,3.3532886505126953
2023-07-22 06:11:56,colab-gpu-11,0.48349836468696594,3.0835742950439453
2023-07-22 06:11:59,sit-gpu-2,0.307439386844635,3.6171927452087402
2023-07-22 06:11:59,colab-gpu-2,0.47362110018730164,3.1541965007781982
2023-07-22 06:11:59,pc-gpu-2,0.37691444158554077,3.629251480102539
2023-07-22 06:11:59,ttu-234-gpu-1,0.5141417980194092,2.8774306774139404
2023-07-22 06:11:59,colab-gpu-1,0.43706294894218445,3.2376134395599365
2023-07-22 06:12:01,colab-gpu-3,0.4856605529785156,3.143385410308838
2023-07-22 06:12:03,sit-gpu-1,0.485763281583786,3.1138246059417725
2023-07-22 06:12:03,colab-gpu-4,0.4866412281990051,3.071751832962036
2023-07-22 06:12:07,ttu-234-gpu-2,0.5680140852928162,2.592761278152466
2023-07-22 06:12:08,colab-gpu-5,0.4297938644886017,3.194976806640625
2023-07-22 06:12:09,colab-gpu-11,0.521039605140686,2.9857370853424072
2023-07-22 06:12:11,sit-gpu-2,0.32264694571495056,3.523972988128662
2023-07-22 06:12:11,colab-gpu-2,0.49520382285118103,3.028684377670288
2023-07-22 06:12:11,colab-gpu-1,0.46386945247650146,3.0817365646362305
2023-07-22 06:12:15,colab-gpu-3,0.5063469409942627,3.024317979812622
2023-07-22 06:12:15,colab-gpu-4,0.5305343270301819,2.9247570037841797
2023-07-22 06:12:17,sit-gpu-1,0.5149227976799011,2.951601505279541
2023-07-22 06:12:17,ttu-234-gpu-1,0.6160402894020081,2.4177041053771973
2023-07-22 06:12:18,pc-gpu-2,0.4223400056362152,3.302600860595703
2023-07-22 06:12:21,colab-gpu-5,0.4721898138523102,3.0283758640289307
2023-07-22 06:12:21,colab-gpu-11,0.5301154851913452,2.8982932567596436
2023-07-22 06:12:22,ttu-234-gpu-2,0.6506150960922241,2.184652328491211
2023-07-22 06:12:23,colab-gpu-6,0.4179282784461975,3.4916903972625732
2023-07-22 06:12:24,colab-gpu-2,0.5223820805549622,2.8742384910583496
2023-07-22 06:12:24,sit-gpu-2,0.3588162660598755,3.2848258018493652
2023-07-22 06:12:24,colab-gpu-1,0.501165509223938,2.9453513622283936
2023-07-22 06:12:28,colab-gpu-4,0.5595420002937317,2.8020529747009277
2023-07-22 06:12:29,colab-gpu-3,0.5463093519210815,2.8609018325805664
